county,precinct,precinct_code,office,district,party,candidate,votes
Scioto,PRECINCT MADISON  A,ACO,U.S. House,2,R,Brad Wenstrup (R),0
Scioto,PRECINCT MADISON  A,ACO,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT MADISON  A,ACO,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT MADISON  A,ACO,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT MADISON  B,ACP,U.S. House,2,R,Brad Wenstrup (R),0
Scioto,PRECINCT MADISON  B,ACP,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT MADISON  B,ACP,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT MADISON  B,ACP,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT MADISON C,ACQ,U.S. House,2,R,Brad Wenstrup (R),0
Scioto,PRECINCT MADISON C,ACQ,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT MADISON C,ACQ,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT MADISON C,ACQ,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT MADISON D,ACR,U.S. House,2,R,Brad Wenstrup (R),0
Scioto,PRECINCT MADISON D,ACR,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT MADISON D,ACR,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT MADISON D,ACR,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT MORGAN A,ACS,U.S. House,2,R,Brad Wenstrup (R),314
Scioto,PRECINCT MORGAN A,ACS,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT MORGAN A,ACS,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT MORGAN A,ACS,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT MORGAN B,ACT,U.S. House,2,R,Brad Wenstrup (R),312
Scioto,PRECINCT MORGAN B,ACT,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT MORGAN B,ACT,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT MORGAN B,ACT,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT NEW BOSTON 1-A,ACU,U.S. House,2,R,Brad Wenstrup (R),207
Scioto,PRECINCT NEW BOSTON 1-A,ACU,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT NEW BOSTON 1-A,ACU,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT NEW BOSTON 1-A,ACU,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT NEW BOSTON 2-A,ACW,U.S. House,2,R,Brad Wenstrup (R),170
Scioto,PRECINCT NEW BOSTON 2-A,ACW,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT NEW BOSTON 2-A,ACW,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT NEW BOSTON 2-A,ACW,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT NILE TOWNSHIP A,ADC,U.S. House,2,R,Brad Wenstrup (R),315
Scioto,PRECINCT NILE TOWNSHIP A,ADC,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT NILE TOWNSHIP A,ADC,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT NILE TOWNSHIP A,ADC,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT NILE TOWNSHIP B,ADD,U.S. House,2,R,Brad Wenstrup (R),493
Scioto,PRECINCT NILE TOWNSHIP B,ADD,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT NILE TOWNSHIP B,ADD,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT NILE TOWNSHIP B,ADD,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT NILE TOWNSHIP C,ADE,U.S. House,2,R,Brad Wenstrup (R),59
Scioto,PRECINCT NILE TOWNSHIP C,ADE,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT NILE TOWNSHIP C,ADE,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT NILE TOWNSHIP C,ADE,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT PORTER  A,ADF,U.S. House,2,R,Brad Wenstrup (R),0
Scioto,PRECINCT PORTER  A,ADF,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT PORTER  A,ADF,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT PORTER  A,ADF,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT PORTER  B,ADG,U.S. House,2,R,Brad Wenstrup (R),0
Scioto,PRECINCT PORTER  B,ADG,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT PORTER  B,ADG,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT PORTER  B,ADG,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT PORTER  C,ADH,U.S. House,2,R,Brad Wenstrup (R),0
Scioto,PRECINCT PORTER  C,ADH,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT PORTER  C,ADH,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT PORTER  C,ADH,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT PORTER D,ADI,U.S. House,2,R,Brad Wenstrup (R),0
Scioto,PRECINCT PORTER D,ADI,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT PORTER D,ADI,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT PORTER D,ADI,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT PORTER E,ADJ,U.S. House,2,R,Brad Wenstrup (R),0
Scioto,PRECINCT PORTER E,ADJ,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT PORTER E,ADJ,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT PORTER E,ADJ,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT PORTER F,ADK,U.S. House,2,R,Brad Wenstrup (R),0
Scioto,PRECINCT PORTER F,ADK,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT PORTER F,ADK,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT PORTER F,ADK,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT PORTER G,ADL,U.S. House,2,R,Brad Wenstrup (R),0
Scioto,PRECINCT PORTER G,ADL,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT PORTER G,ADL,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT PORTER G,ADL,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT PORTER H,ADM,U.S. House,2,R,Brad Wenstrup (R),0
Scioto,PRECINCT PORTER H,ADM,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT PORTER H,ADM,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT PORTER H,ADM,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT PORTER I,ADN,U.S. House,2,R,Brad Wenstrup (R),0
Scioto,PRECINCT PORTER I,ADN,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT PORTER I,ADN,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT PORTER I,ADN,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT RARDEN VIL/TWP,ADR,U.S. House,2,R,Brad Wenstrup (R),355
Scioto,PRECINCT RARDEN VIL/TWP,ADR,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT RARDEN VIL/TWP,ADR,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT RARDEN VIL/TWP,ADR,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT RUSH TOWNSHIP A,ADT,U.S. House,2,R,Brad Wenstrup (R),1
Scioto,PRECINCT RUSH TOWNSHIP A,ADT,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT RUSH TOWNSHIP A,ADT,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT RUSH TOWNSHIP A,ADT,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT RUSH TOWNSHIP B,ADU,U.S. House,2,R,Brad Wenstrup (R),87
Scioto,PRECINCT RUSH TOWNSHIP B,ADU,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT RUSH TOWNSHIP B,ADU,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT RUSH TOWNSHIP B,ADU,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT RUSH TOWNSHIP C,ADV,U.S. House,2,R,Brad Wenstrup (R),0
Scioto,PRECINCT RUSH TOWNSHIP C,ADV,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT RUSH TOWNSHIP C,ADV,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT RUSH TOWNSHIP C,ADV,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT UNION TOWNSHIP A,ADW,U.S. House,2,R,Brad Wenstrup (R),394
Scioto,PRECINCT UNION TOWNSHIP A,ADW,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT UNION TOWNSHIP A,ADW,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT UNION TOWNSHIP A,ADW,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT UNION TOWNSHIP B,ADX,U.S. House,2,R,Brad Wenstrup (R),284
Scioto,PRECINCT UNION TOWNSHIP B,ADX,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT UNION TOWNSHIP B,ADX,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT UNION TOWNSHIP B,ADX,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT VALLEY TOWNSHIP A,ADY,U.S. House,2,R,Brad Wenstrup (R),0
Scioto,PRECINCT VALLEY TOWNSHIP A,ADY,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT VALLEY TOWNSHIP A,ADY,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT VALLEY TOWNSHIP A,ADY,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT VALLEY TOWNSHIP B,ADZ,U.S. House,2,R,Brad Wenstrup (R),0
Scioto,PRECINCT VALLEY TOWNSHIP B,ADZ,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT VALLEY TOWNSHIP B,ADZ,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT VALLEY TOWNSHIP B,ADZ,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT VALLEY TOWNSHIP C,AEA,U.S. House,2,R,Brad Wenstrup (R),0
Scioto,PRECINCT VALLEY TOWNSHIP C,AEA,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT VALLEY TOWNSHIP C,AEA,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT VALLEY TOWNSHIP C,AEA,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT VERNON TOWNSHIP A,AEC,U.S. House,2,R,Brad Wenstrup (R),0
Scioto,PRECINCT VERNON TOWNSHIP A,AEC,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT VERNON TOWNSHIP A,AEC,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT VERNON TOWNSHIP A,AEC,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT VERNON TOWNSHIP B,AED,U.S. House,2,R,Brad Wenstrup (R),0
Scioto,PRECINCT VERNON TOWNSHIP B,AED,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT VERNON TOWNSHIP B,AED,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT VERNON TOWNSHIP B,AED,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT WASH A,AEE,U.S. House,2,R,Brad Wenstrup (R),313
Scioto,PRECINCT WASH A,AEE,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT WASH A,AEE,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT WASH A,AEE,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT WASH B,AEF,U.S. House,2,R,Brad Wenstrup (R),344
Scioto,PRECINCT WASH B,AEF,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT WASH B,AEF,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT WASH B,AEF,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT WASH C,AEG,U.S. House,2,R,Brad Wenstrup (R),248
Scioto,PRECINCT WASH C,AEG,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT WASH C,AEG,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT WASH C,AEG,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT WASH D,AEH,U.S. House,2,R,Brad Wenstrup (R),145
Scioto,PRECINCT WASH D,AEH,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT WASH D,AEH,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT WASH D,AEH,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT WASH E,AEI,U.S. House,2,R,Brad Wenstrup (R),385
Scioto,PRECINCT WASH E,AEI,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT WASH E,AEI,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT WASH E,AEI,State House,90,R,Shane Wilkin,0
Scioto,PRECINCT RUSH TOWNSHIP D,AEP,U.S. House,2,R,Brad Wenstrup (R),0
Scioto,PRECINCT RUSH TOWNSHIP D,AEP,U.S. House,6,R,Bob Gibbs (R),0
Scioto,PRECINCT RUSH TOWNSHIP D,AEP,State Senate,14,R,Stephanie L. Kunze,0
Scioto,PRECINCT RUSH TOWNSHIP D,AEP,State House,90,R,Shane Wilkin,0
Seneca,PRECINCT FOSTORIA 1-A,AAA,U.S. House,4,I,Steve Perkins (L),33
Seneca,PRECINCT FOSTORIA 1-A,AAA,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT FOSTORIA 1-A,AAA,State House,87,R,Gary N. Click,321
Seneca,PRECINCT FOSTORIA 1-A,AAA,State House,88,D,Alexis Miller,0
Seneca,PRECINCT FOSTORIA 1-B,AAC,U.S. House,4,I,Steve Perkins (L),25
Seneca,PRECINCT FOSTORIA 1-B,AAC,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT FOSTORIA 1-B,AAC,State House,87,R,Gary N. Click,267
Seneca,PRECINCT FOSTORIA 1-B,AAC,State House,88,D,Alexis Miller,0
Seneca,PRECINCT FOSTORIA 3-A,AAE,U.S. House,4,I,Steve Perkins (L),19
Seneca,PRECINCT FOSTORIA 3-A,AAE,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT FOSTORIA 3-A,AAE,State House,87,R,Gary N. Click,238
Seneca,PRECINCT FOSTORIA 3-A,AAE,State House,88,D,Alexis Miller,0
Seneca,PRECINCT FOSTORIA 3-B,AAF,U.S. House,4,I,Steve Perkins (L),19
Seneca,PRECINCT FOSTORIA 3-B,AAF,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT FOSTORIA 3-B,AAF,State House,87,R,Gary N. Click,198
Seneca,PRECINCT FOSTORIA 3-B,AAF,State House,88,D,Alexis Miller,0
Seneca,PRECINCT FOSTORIA 4-A,AAI,U.S. House,4,I,Steve Perkins (L),18
Seneca,PRECINCT FOSTORIA 4-A,AAI,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT FOSTORIA 4-A,AAI,State House,87,R,Gary N. Click,289
Seneca,PRECINCT FOSTORIA 4-A,AAI,State House,88,D,Alexis Miller,0
Seneca,PRECINCT FOSTORIA 4-B,AAL,U.S. House,4,I,Steve Perkins (L),12
Seneca,PRECINCT FOSTORIA 4-B,AAL,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT FOSTORIA 4-B,AAL,State House,87,R,Gary N. Click,204
Seneca,PRECINCT FOSTORIA 4-B,AAL,State House,88,D,Alexis Miller,0
Seneca,PRECINCT TIFFIN 1-A,AAM,U.S. House,4,I,Steve Perkins (L),15
Seneca,PRECINCT TIFFIN 1-A,AAM,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT TIFFIN 1-A,AAM,State House,87,R,Gary N. Click,174
Seneca,PRECINCT TIFFIN 1-A,AAM,State House,88,D,Alexis Miller,0
Seneca,PRECINCT TIFFIN 1-B,AAN,U.S. House,4,I,Steve Perkins (L),31
Seneca,PRECINCT TIFFIN 1-B,AAN,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT TIFFIN 1-B,AAN,State House,87,R,Gary N. Click,307
Seneca,PRECINCT TIFFIN 1-B,AAN,State House,88,D,Alexis Miller,0
Seneca,PRECINCT TIFFIN 1-C,AAO,U.S. House,4,I,Steve Perkins (L),18
Seneca,PRECINCT TIFFIN 1-C,AAO,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT TIFFIN 1-C,AAO,State House,87,R,Gary N. Click,328
Seneca,PRECINCT TIFFIN 1-C,AAO,State House,88,D,Alexis Miller,0
Seneca,PRECINCT TIFFIN 2-A,AAR,U.S. House,4,I,Steve Perkins (L),29
Seneca,PRECINCT TIFFIN 2-A,AAR,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT TIFFIN 2-A,AAR,State House,87,R,Gary N. Click,379
Seneca,PRECINCT TIFFIN 2-A,AAR,State House,88,D,Alexis Miller,0
Seneca,PRECINCT TIFFIN 2-B,AAS,U.S. House,4,I,Steve Perkins (L),11
Seneca,PRECINCT TIFFIN 2-B,AAS,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT TIFFIN 2-B,AAS,State House,87,R,Gary N. Click,172
Seneca,PRECINCT TIFFIN 2-B,AAS,State House,88,D,Alexis Miller,0
Seneca,PRECINCT TIFFIN 2-C,AAT,U.S. House,4,I,Steve Perkins (L),27
Seneca,PRECINCT TIFFIN 2-C,AAT,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT TIFFIN 2-C,AAT,State House,87,R,Gary N. Click,465
Seneca,PRECINCT TIFFIN 2-C,AAT,State House,88,D,Alexis Miller,0
Seneca,PRECINCT TIFFIN 3-A,AAW,U.S. House,4,I,Steve Perkins (L),17
Seneca,PRECINCT TIFFIN 3-A,AAW,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT TIFFIN 3-A,AAW,State House,87,R,Gary N. Click,206
Seneca,PRECINCT TIFFIN 3-A,AAW,State House,88,D,Alexis Miller,0
Seneca,PRECINCT TIFFIN 3-B,AAX,U.S. House,4,I,Steve Perkins (L),34
Seneca,PRECINCT TIFFIN 3-B,AAX,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT TIFFIN 3-B,AAX,State House,87,R,Gary N. Click,271
Seneca,PRECINCT TIFFIN 3-B,AAX,State House,88,D,Alexis Miller,0
Seneca,PRECINCT TIFFIN 3-C,AAY,U.S. House,4,I,Steve Perkins (L),12
Seneca,PRECINCT TIFFIN 3-C,AAY,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT TIFFIN 3-C,AAY,State House,87,R,Gary N. Click,255
Seneca,PRECINCT TIFFIN 3-C,AAY,State House,88,D,Alexis Miller,0
Seneca,PRECINCT TIFFIN 3-D,AAZ,U.S. House,4,I,Steve Perkins (L),24
Seneca,PRECINCT TIFFIN 3-D,AAZ,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT TIFFIN 3-D,AAZ,State House,87,R,Gary N. Click,249
Seneca,PRECINCT TIFFIN 3-D,AAZ,State House,88,D,Alexis Miller,0
Seneca,PRECINCT TIFFIN 4-A,ABB,U.S. House,4,I,Steve Perkins (L),15
Seneca,PRECINCT TIFFIN 4-A,ABB,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT TIFFIN 4-A,ABB,State House,87,R,Gary N. Click,385
Seneca,PRECINCT TIFFIN 4-A,ABB,State House,88,D,Alexis Miller,0
Seneca,PRECINCT TIFFIN 4-B,ABC,U.S. House,4,I,Steve Perkins (L),25
Seneca,PRECINCT TIFFIN 4-B,ABC,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT TIFFIN 4-B,ABC,State House,87,R,Gary N. Click,525
Seneca,PRECINCT TIFFIN 4-B,ABC,State House,88,D,Alexis Miller,0
Seneca,PRECINCT TIFFIN 4-C,ABE,U.S. House,4,I,Steve Perkins (L),30
Seneca,PRECINCT TIFFIN 4-C,ABE,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT TIFFIN 4-C,ABE,State House,87,R,Gary N. Click,321
Seneca,PRECINCT TIFFIN 4-C,ABE,State House,88,D,Alexis Miller,0
Seneca,PRECINCT TIFFIN 4-D,ABG,U.S. House,4,I,Steve Perkins (L),8
Seneca,PRECINCT TIFFIN 4-D,ABG,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT TIFFIN 4-D,ABG,State House,87,R,Gary N. Click,254
Seneca,PRECINCT TIFFIN 4-D,ABG,State House,88,D,Alexis Miller,0
Seneca,PRECINCT GREEN SPRINGS VILLAGE,ABI,U.S. House,4,I,Steve Perkins (L),16
Seneca,PRECINCT GREEN SPRINGS VILLAGE,ABI,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT GREEN SPRINGS VILLAGE,ABI,State House,87,R,Gary N. Click,180
Seneca,PRECINCT GREEN SPRINGS VILLAGE,ABI,State House,88,D,Alexis Miller,0
Seneca,PRECINCT ADAMS TOWNSHIP,ABJ,U.S. House,4,I,Steve Perkins (L),22
Seneca,PRECINCT ADAMS TOWNSHIP,ABJ,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT ADAMS TOWNSHIP,ABJ,State House,87,R,Gary N. Click,505
Seneca,PRECINCT ADAMS TOWNSHIP,ABJ,State House,88,D,Alexis Miller,0
Seneca,PRECINCT NEW RIEGEL VILLAGE,ABL,U.S. House,4,I,Steve Perkins (L),6
Seneca,PRECINCT NEW RIEGEL VILLAGE,ABL,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT NEW RIEGEL VILLAGE,ABL,State House,87,R,Gary N. Click,0
Seneca,PRECINCT NEW RIEGEL VILLAGE,ABL,State House,88,D,Alexis Miller,0
Seneca,PRECINCT BIG SPRING TOWNSHIP,ABM,U.S. House,4,I,Steve Perkins (L),17
Seneca,PRECINCT BIG SPRING TOWNSHIP,ABM,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT BIG SPRING TOWNSHIP,ABM,State House,87,R,Gary N. Click,0
Seneca,PRECINCT BIG SPRING TOWNSHIP,ABM,State House,88,D,Alexis Miller,0
Seneca,PRECINCT BLOOM TOWNSHIP,ABO,U.S. House,4,I,Steve Perkins (L),14
Seneca,PRECINCT BLOOM TOWNSHIP,ABO,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT BLOOM TOWNSHIP,ABO,State House,87,R,Gary N. Click,302
Seneca,PRECINCT BLOOM TOWNSHIP,ABO,State House,88,D,Alexis Miller,0
Seneca,PRECINCT BLOOMVILLE VILLAGE,ABP,U.S. House,4,I,Steve Perkins (L),20
Seneca,PRECINCT BLOOMVILLE VILLAGE,ABP,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT BLOOMVILLE VILLAGE,ABP,State House,87,R,Gary N. Click,242
Seneca,PRECINCT BLOOMVILLE VILLAGE,ABP,State House,88,D,Alexis Miller,0
Seneca,PRECINCT CLINTON A,ABQ,U.S. House,4,I,Steve Perkins (L),5
Seneca,PRECINCT CLINTON A,ABQ,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT CLINTON A,ABQ,State House,87,R,Gary N. Click,298
Seneca,PRECINCT CLINTON A,ABQ,State House,88,D,Alexis Miller,0
Seneca,PRECINCT CLINTON B,ABR,U.S. House,4,I,Steve Perkins (L),9
Seneca,PRECINCT CLINTON B,ABR,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT CLINTON B,ABR,State House,87,R,Gary N. Click,277
Seneca,PRECINCT CLINTON B,ABR,State House,88,D,Alexis Miller,0
Seneca,PRECINCT CLINTON C,ABS,U.S. House,4,I,Steve Perkins (L),18
Seneca,PRECINCT CLINTON C,ABS,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT CLINTON C,ABS,State House,87,R,Gary N. Click,435
Seneca,PRECINCT CLINTON C,ABS,State House,88,D,Alexis Miller,0
Seneca,PRECINCT CLINTON D,ABT,U.S. House,4,I,Steve Perkins (L),9
Seneca,PRECINCT CLINTON D,ABT,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT CLINTON D,ABT,State House,87,R,Gary N. Click,338
Seneca,PRECINCT CLINTON D,ABT,State House,88,D,Alexis Miller,0
Seneca,PRECINCT CLINTON E,ABU,U.S. House,4,I,Steve Perkins (L),15
Seneca,PRECINCT CLINTON E,ABU,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT CLINTON E,ABU,State House,87,R,Gary N. Click,224
Seneca,PRECINCT CLINTON E,ABU,State House,88,D,Alexis Miller,0
Seneca,PRECINCT EDEN NORTH,ABV,U.S. House,4,I,Steve Perkins (L),16
Seneca,PRECINCT EDEN NORTH,ABV,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT EDEN NORTH,ABV,State House,87,R,Gary N. Click,475
Seneca,PRECINCT EDEN NORTH,ABV,State House,88,D,Alexis Miller,0
Seneca,PRECINCT EDEN SOUTH,ABX,U.S. House,4,I,Steve Perkins (L),7
Seneca,PRECINCT EDEN SOUTH,ABX,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT EDEN SOUTH,ABX,State House,87,R,Gary N. Click,316
Seneca,PRECINCT EDEN SOUTH,ABX,State House,88,D,Alexis Miller,0
Seneca,PRECINCT HOPEWELL A,ABY,U.S. House,4,I,Steve Perkins (L),18
Seneca,PRECINCT HOPEWELL A,ABY,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT HOPEWELL A,ABY,State House,87,R,Gary N. Click,381
Seneca,PRECINCT HOPEWELL A,ABY,State House,88,D,Alexis Miller,0
Seneca,PRECINCT HOPEWELL B,ABZ,U.S. House,4,I,Steve Perkins (L),12
Seneca,PRECINCT HOPEWELL B,ABZ,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT HOPEWELL B,ABZ,State House,87,R,Gary N. Click,383
Seneca,PRECINCT HOPEWELL B,ABZ,State House,88,D,Alexis Miller,0
Seneca,PRECINCT HOPEWELL C,ACA,U.S. House,4,I,Steve Perkins (L),17
Seneca,PRECINCT HOPEWELL C,ACA,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT HOPEWELL C,ACA,State House,87,R,Gary N. Click,304
Seneca,PRECINCT HOPEWELL C,ACA,State House,88,D,Alexis Miller,0
Seneca,PRECINCT JACKSON TOWNSHIP,ACB,U.S. House,4,I,Steve Perkins (L),26
Seneca,PRECINCT JACKSON TOWNSHIP,ACB,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT JACKSON TOWNSHIP,ACB,State House,87,R,Gary N. Click,472
Seneca,PRECINCT JACKSON TOWNSHIP,ACB,State House,88,D,Alexis Miller,0
Seneca,PRECINCT BETTSVILLE VILLAGE,ACD,U.S. House,4,I,Steve Perkins (L),9
Seneca,PRECINCT BETTSVILLE VILLAGE,ACD,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT BETTSVILLE VILLAGE,ACD,State House,87,R,Gary N. Click,187
Seneca,PRECINCT BETTSVILLE VILLAGE,ACD,State House,88,D,Alexis Miller,0
Seneca,PRECINCT LIBERTY A,ACE,U.S. House,4,I,Steve Perkins (L),3
Seneca,PRECINCT LIBERTY A,ACE,State Senate,26,,Robert Taylor,0
Seneca,PRECINCT LIBERTY A,ACE,State House,87,R,Gary N. Click,308
Seneca,PRECINCT LIBERTY A,ACE,State House,88,D,Alexis Miller,0
Seneca,PRECINCT LIBERTY B,ACF,U.S. House,4,I,Steve Perkins (L),13
